Symbol,Date,Close,Volume
NICA,2022-02-01,870.0,"58,118.00"
NICA,2022-01-31,872.0,"65,157.00"
NICA,2022-01-30,883.0,"99,204.00"
NICA,2022-01-27,859.6,"56,260.00"
NICA,2022-01-26,860.0,"109,049.00"
NICA,2022-01-25,867.0,"227,148.00"
NICA,2022-01-24,866.2,"419,335.00"
NICA,2022-01-23,903.0,"191,997.00"
NICA,2022-01-20,917.0,"116,652.00"
NICA,2022-01-19,912.0,"145,505.00"
NICA,2022-01-18,914.0,"207,182.00"
NICA,2022-01-17,898.0,"111,345.00"
NICA,2022-01-16,900.0,"137,916.00"
NICA,2022-01-13,880.5,"94,487.00"
NICA,2022-01-12,866.0,"170,915.00"
NICA,2022-01-11,864.5,"83,864.00"
NICA,2022-01-10,860.0,"160,045.00"
NICA,2022-01-09,867.1,"162,594.00"
NICA,2022-01-06,838.0,"178,781.00"
NICA,2022-01-05,795.0,"78,208.00"
NICA,2022-01-04,807.8,"79,587.00"
NICA,2022-01-03,784.0,"78,276.00"
NICA,2022-01-02,769.0,"73,533.00"
NICA,2021-12-29,740.0,"77,201.00"
NICA,2021-12-28,738.0,"43,607.00"
NICA,2021-12-27,744.0,"65,018.00"
NICA,2021-12-26,769.9,"70,760.00"
NICA,2021-12-23,760.0,"53,583.00"
NICA,2021-12-22,752.0,"54,868.00"
NICA,2021-12-21,731.2,"30,657.00"
NICA,2021-12-20,722.0,"50,222.00"
NICA,2021-12-16,734.0,"28,600.00"
NICA,2021-12-15,732.0,"69,145.00"
NICA,2021-12-14,739.5,"18,561.00"
NICA,2021-12-13,709.0,"70,526.00"
NICA,2021-12-12,725.0,"53,496.00"
NICA,2021-12-09,742.6,"50,635.00"
NICA,2021-12-08,749.0,"45,768.00"
NICA,2021-12-07,766.0,"48,358.00"
NICA,2021-12-06,787.0,"68,582.00"
NICA,2021-12-05,765.0,"73,387.00"
NICA,2021-12-02,788.0,"114,952.00"
NICA,2021-12-01,804.8,"25,231.00"
NICA,2021-11-30,810.0,"94,516.00"
NICA,2021-11-29,800.0,"73,172.00"
NICA,2021-11-28,817.0,"66,398.00"
NICA,2021-11-25,842.0,"81,644.00"
NICA,2021-11-24,831.0,"96,252.00"
NICA,2021-11-23,836.0,"64,274.00"
NICA,2021-11-22,850.0,"38,185.00"
NICA,2021-11-21,840.0,"51,751.00"
NICA,2021-11-18,854.0,"86,241.00"
NICA,2021-11-17,875.0,"143,618.00"
NICA,2021-11-16,870.0,"104,559.00"
NICA,2021-11-15,824.9,"46,501.00"
NICA,2021-11-14,825.5,"40,711.00"
NICA,2021-11-11,824.0,"60,792.00"
NICA,2021-11-09,839.0,"100,951.00"
NICA,2021-11-08,856.0,"53,173.00"
NICA,2021-11-03,869.9,"62,379.00"
NICA,2021-11-02,869.0,"62,963.00"
NICA,2021-11-01,874.0,"133,727.00"
NICA,2021-10-31,893.0,"222,689.00"
NICA,2021-10-28,871.0,"199,592.00"
NICA,2021-10-27,870.0,"230,090.00"
NICA,2021-10-26,837.0,"299,356.00"
NICA,2021-10-25,836.0,"70,258.00"
NICA,2021-10-24,830.0,"113,978.00"
NICA,2021-10-21,808.0,"61,630.00"
NICA,2021-10-20,802.0,"58,775.00"
NICA,2021-10-19,791.0,"110,546.00"
NICA,2021-10-18,830.0,"62,559.00"
NICA,2021-10-17,849.0,"34,196.00"
NICA,2021-10-11,840.0,"40,240.00"
NICA,2021-10-10,850.0,"55,797.00"
NICA,2021-10-06,858.0,"54,341.00"
NICA,2021-10-05,850.0,"39,369.00"
NICA,2021-10-04,850.0,"94,801.00"
NICA,2021-10-03,849.1,"88,933.00"
NICA,2021-09-30,862.9,"82,748.00"
NICA,2021-09-29,865.0,"89,368.00"
NICA,2021-09-28,859.0,"169,341.00"
NICA,2021-09-27,870.0,"66,203.00"
NICA,2021-09-26,884.0,"93,082.00"
NICA,2021-09-23,902.0,"218,766.00"
NICA,2021-09-22,890.0,"72,519.00"
NICA,2021-09-21,870.0,"173,627.00"
NICA,2021-09-20,875.1,"171,670.00"
NICA,2021-09-16,897.0,"161,004.00"
NICA,2021-09-15,912.0,"96,697.00"
NICA,2021-09-14,919.1,"168,837.00"
NICA,2021-09-13,927.0,"299,759.00"
NICA,2021-09-12,906.0,"130,358.00"
NICA,2021-09-09,891.0,"93,559.00"
NICA,2021-09-08,895.0,"104,324.00"
NICA,2021-09-07,907.0,"97,523.00"
NICA,2021-09-06,929.0,"218,544.00"
NICA,2021-09-05,893.0,"130,256.00"
NICA,2021-09-02,905.5,"127,440.00"
NICA,2021-09-01,912.0,"104,201.00"
NICA,2021-08-31,914.0,"159,777.00"
NICA,2021-08-29,920.0,"136,304.00"
NICA,2021-08-26,936.9,"173,201.00"
NICA,2021-08-25,940.0,"158,222.00"
NICA,2021-08-24,951.0,"141,517.00"
NICA,2021-08-19,969.0,"266,456.00"
NICA,2021-08-18,995.0,"223,612.00"
NICA,2021-08-17,973.0,"206,972.00"
NICA,2021-08-16,988.0,"363,653.00"
NICA,2021-08-15,1004.0,"336,814.00"
NICA,2021-08-12,1034.0,"143,592.00"
NICA,2021-08-11,1032.0,"89,806.00"
NICA,2021-08-10,1047.0,"147,195.00"
NICA,2021-08-09,1018.0,"102,873.00"
NICA,2021-08-08,1028.0,"66,300.00"
NICA,2021-08-05,1026.0,"87,494.00"
NICA,2021-08-04,1025.7,"119,270.00"
NICA,2021-08-03,1027.7,"84,712.00"
NICA,2021-08-02,1026.0,"113,315.00"
NICA,2021-08-01,1029.9,"113,061.00"
NICA,2021-07-29,1036.0,"124,985.00"
NICA,2021-07-28,1042.0,"99,689.00"
NICA,2021-07-27,1054.0,"474,075.00"
NICA,2021-07-26,1053.0,"316,542.00"
NICA,2021-07-25,1073.0,"316,583.00"
NICA,2021-07-22,1034.0,"349,971.00"
NICA,2021-07-20,1031.6,"226,606.00"
NICA,2021-07-19,1045.0,"335,938.00"
NICA,2021-07-18,1065.0,"342,114.00"
NICA,2021-07-15,994.0,"334,226.00"
NICA,2021-07-14,975.0,"127,034.00"
NICA,2021-07-13,973.0,"205,796.00"
NICA,2021-07-12,956.0,"361,409.00"
NICA,2021-07-11,964.0,"419,084.00"
NICA,2021-07-08,926.0,"181,363.00"
NICA,2021-07-07,916.0,"113,264.00"
NICA,2021-07-06,916.0,"69,482.00"
NICA,2021-07-05,910.0,"91,023.00"
NICA,2021-07-04,918.0,"132,415.00"
NICA,2021-07-01,911.0,"116,472.00"
NICA,2021-06-30,915.0,"85,224.00"
NICA,2021-06-29,915.0,"137,194.00"
NICA,2021-06-28,935.0,"536,806.00"
NICA,2021-06-27,916.0,"212,905.00"
NICA,2021-06-24,896.0,"144,591.00"
NICA,2021-06-23,893.0,"120,895.00"
NICA,2021-06-22,905.0,"176,117.00"
NICA,2021-06-21,883.0,"145,331.00"
NICA,2021-06-20,893.0,"135,627.00"
NICA,2021-06-17,901.0,"139,278.00"
NICA,2021-06-16,900.0,"84,534.00"
NICA,2021-06-15,905.0,"153,136.00"
NICA,2021-06-14,910.0,"203,503.00"
NICA,2021-06-13,902.0,"203,447.00"
NICA,2021-06-10,907.0,"151,038.00"
NICA,2021-06-09,914.0,"147,331.00"
NICA,2021-06-08,917.0,"214,151.00"
NICA,2021-06-07,908.0,"257,985.00"
NICA,2021-06-06,928.0,"250,508.00"
NICA,2021-06-03,918.0,"246,324.00"
NICA,2021-06-02,900.0,"86,849.00"
NICA,2021-06-01,904.0,"118,739.00"
NICA,2021-05-31,902.0,"169,234.00"
NICA,2021-05-30,907.0,"121,910.00"
NICA,2021-05-27,905.0,"137,867.00"
NICA,2021-05-25,910.0,"115,162.00"
NICA,2021-05-24,923.0,"194,943.00"
NICA,2021-05-23,948.0,"160,448.00"
NICA,2021-05-20,906.0,"58,888.00"
NICA,2021-05-19,905.0,"91,053.00"
NICA,2021-05-18,905.0,"78,733.00"
NICA,2021-05-17,907.0,"82,122.00"
NICA,2021-05-16,903.0,"72,541.00"
NICA,2021-05-13,889.0,"40,349.00"
NICA,2021-05-12,887.0,"53,176.00"
NICA,2021-05-11,892.0,"68,098.00"
NICA,2021-05-10,892.0,"44,848.00"
NICA,2021-05-09,884.0,"65,133.00"
NICA,2021-05-06,886.0,"60,231.00"
NICA,2021-05-05,887.0,"72,643.00"
NICA,2021-05-04,890.0,"73,877.00"
NICA,2021-05-03,898.0,"100,965.00"
NICA,2021-05-02,904.0,"110,099.00"
NICA,2021-04-29,897.0,"82,739.00"
NICA,2021-04-28,899.0,"125,316.00"
NICA,2021-04-27,913.0,"127,206.00"
NICA,2021-04-26,892.0,"181,784.00"
NICA,2021-04-25,908.0,"226,128.00"
NICA,2021-04-22,922.0,"121,770.00"
NICA,2021-04-21,921.0,"130,563.00"
NICA,2021-04-20,940.0,"120,456.00"
NICA,2021-04-19,948.0,"201,971.00"
NICA,2021-04-18,963.0,"272,250.00"
NICA,2021-04-15,979.0,"331,555.00"
NICA,2021-04-13,970.0,"254,036.00"
NICA,2021-04-12,949.0,"266,850.00"
NICA,2021-04-08,918.0,"98,184.00"
NICA,2021-04-07,920.0,"125,471.00"
NICA,2021-04-06,918.0,"111,261.00"
NICA,2021-04-05,914.0,"163,192.00"
NICA,2021-04-04,921.0,"196,870.00"
NICA,2021-04-01,907.0,"168,155.00"
NICA,2021-03-31,903.0,"154,542.00"
NICA,2021-03-30,872.0,"100,427.00"
NICA,2021-03-29,872.0,"36,653.00"
NICA,2021-03-25,872.0,"49,981.00"
NICA,2021-03-24,879.0,"60,092.00"
NICA,2021-03-23,877.0,"48,299.00"
NICA,2021-03-22,881.0,"69,309.00"
NICA,2021-03-21,893.0,"116,839.00"
NICA,2021-03-18,872.0,"84,279.00"
NICA,2021-03-17,865.0,"66,842.00"
NICA,2021-03-16,860.0,"102,391.00"
NICA,2021-03-15,855.0,"147,770.00"
NICA,2021-03-14,859.0,"135,716.00"
NICA,2021-03-10,866.0,"54,313.00"
NICA,2021-03-09,869.0,"80,802.00"
NICA,2021-03-08,878.0,"101,323.00"
NICA,2021-03-04,895.0,"177,944.00"
NICA,2021-03-03,870.0,"247,185.00"
NICA,2021-03-02,880.0,"203,295.00"
NICA,2021-03-01,892.0,"202,862.00"
NICA,2021-02-28,883.0,"277,409.00"
NICA,2021-02-25,905.0,"224,463.00"
NICA,2021-02-24,920.0,"220,278.00"
NICA,2021-02-23,925.0,"361,039.00"
NICA,2021-02-22,918.0,"410,509.00"
NICA,2021-02-21,955.0,"318,546.00"
NICA,2021-02-18,963.0,"587,795.00"
NICA,2021-02-17,923.0,"205,348.00"
NICA,2021-02-16,924.0,"360,310.00"
NICA,2021-02-15,917.0,"448,841.00"
NICA,2021-02-14,877.0,"171,612.00"
NICA,2021-02-11,889.0,"230,138.00"
NICA,2021-02-10,884.0,"108,250.00"
NICA,2021-02-09,885.0,"173,312.00"
NICA,2021-02-08,889.0,"224,654.00"
NICA,2021-02-07,874.0,"124,789.00"
NICA,2021-02-04,877.0,"139,753.00"
NICA,2021-02-03,880.0,"146,919.00"
NICA,2021-02-02,888.0,"190,925.00"
NICA,2021-02-01,857.0,"206,175.00"
NICA,2021-01-31,860.0,"334,750.00"
NICA,2021-01-28,875.0,"324,169.00"
NICA,2021-01-27,893.0,"158,020.00"
NICA,2021-01-26,900.0,"154,147.00"
NICA,2021-01-25,907.0,"330,776.00"
NICA,2021-01-24,885.0,"234,231.00"
NICA,2021-01-21,887.0,"181,625.00"
NICA,2021-01-20,889.0,"205,128.00"
NICA,2021-01-19,900.0,"223,860.00"
NICA,2021-01-18,906.0,"223,189.00"
NICA,2021-01-17,901.0,"254,035.00"
NICA,2021-01-13,912.0,"174,132.00"
NICA,2021-01-12,918.0,"135,414.00"
NICA,2021-01-11,915.0,"176,512.00"
NICA,2021-01-10,927.0,"194,033.00"
NICA,2021-01-07,908.0,"250,027.00"
NICA,2021-01-06,892.0,"110,605.00"
NICA,2021-01-05,883.0,"184,653.00"
NICA,2021-01-04,892.0,"234,042.00"
NICA,2021-01-03,899.0,"304,366.00"
NICA,2020-12-31,882.0,"304,296.00"
NICA,2020-12-30,870.0,"370,286.00"
NICA,2020-12-29,842.0,"176,925.00"
NICA,2020-12-28,854.0,"359,860.00"
NICA,2020-12-27,810.0,"326,770.00"
NICA,2020-12-24,827.0,"390,680.00"
NICA,2020-12-23,852.0,"381,481.00"
NICA,2020-12-22,854.0,"555,811.00"
NICA,2020-12-21,777.0,"605,883.00"
NICA,2020-12-20,706.0,"671,453.00"
NICA,2020-12-17,690.0,"349,388.00"
NICA,2020-12-16,669.0,"170,003.00"
NICA,2020-12-15,672.0,"284,988.00"
NICA,2020-12-14,667.0,"337,934.00"
NICA,2020-12-13,650.0,"236,248.00"
NICA,2020-12-10,616.0,"104,431.00"
NICA,2020-12-09,612.0,"127,221.00"
NICA,2020-12-08,626.0,"128,039.00"
NICA,2020-12-07,633.0,"148,276.00"
NICA,2020-12-06,623.0,"158,242.00"
NICA,2020-12-03,644.0,"141,764.00"
NICA,2020-12-02,653.0,"198,722.00"
NICA,2020-12-01,632.0,"170,189.00"
NICA,2020-11-30,647.0,"193,860.00"
NICA,2020-11-29,660.0,"311,229.00"
NICA,2020-11-26,624.0,"235,735.00"
NICA,2020-11-25,630.0,"250,326.00"
NICA,2020-11-24,697.0,"538,774.00"
NICA,2020-11-23,687.0,"214,571.00"
NICA,2020-11-22,691.0,"258,731.00"
NICA,2020-11-19,670.0,"232,275.00"
NICA,2020-11-18,670.0,"274,516.00"
NICA,2020-11-12,644.0,"193,912.00"
NICA,2020-11-11,642.0,"246,848.00"
NICA,2020-11-10,619.0,"95,856.00"
NICA,2020-11-09,618.0,"66,336.00"
NICA,2020-11-08,619.0,"78,936.00"
NICA,2020-11-05,618.0,"86,880.00"
NICA,2020-11-04,619.0,"61,952.00"
NICA,2020-11-03,619.0,"134,689.00"
NICA,2020-11-02,618.0,"109,064.00"
NICA,2020-11-01,622.0,"173,339.00"
NICA,2020-10-29,620.0,"190,125.00"
NICA,2020-10-28,617.0,"139,393.00"
NICA,2020-10-22,605.0,"162,894.00"
NICA,2020-10-21,605.0,"399,513.00"
NICA,2020-10-20,581.0,"35,260.00"
NICA,2020-10-19,577.0,"17,751.00"
NICA,2020-10-18,572.0,"28,041.00"
NICA,2020-10-15,578.0,"40,608.00"
NICA,2020-10-14,579.0,"32,158.00"
NICA,2020-10-13,579.0,"49,233.00"
NICA,2020-10-12,580.0,"87,414.00"
NICA,2020-10-11,574.0,"73,636.00"
NICA,2020-10-08,573.0,"52,226.00"
NICA,2020-10-07,575.0,"66,003.00"
NICA,2020-10-06,574.0,"40,533.00"
NICA,2020-10-05,577.0,"54,309.00"
NICA,2020-10-04,580.0,"60,622.00"
NICA,2020-10-01,579.0,"73,645.00"
NICA,2020-09-30,571.0,"60,813.00"
NICA,2020-09-29,573.0,"58,385.00"
NICA,2020-09-28,579.0,"46,486.00"
NICA,2020-09-27,580.0,"48,614.00"
NICA,2020-09-24,579.0,"37,060.00"
NICA,2020-09-23,578.0,"33,384.00"
NICA,2020-09-22,579.0,"72,316.00"
NICA,2020-09-21,589.0,"54,931.00"
NICA,2020-09-20,592.0,"81,497.00"
NICA,2020-09-17,590.0,"105,630.00"
NICA,2020-09-16,579.0,"43,649.00"
NICA,2020-09-15,581.0,"40,505.00"
NICA,2020-09-14,589.0,"69,492.00"
NICA,2020-09-13,587.0,"93,875.00"
NICA,2020-09-10,576.0,"48,005.00"
NICA,2020-09-09,577.0,"62,944.00"
NICA,2020-09-08,579.0,"49,349.00"
NICA,2020-09-07,577.0,"72,833.00"
NICA,2020-09-06,588.0,"114,541.00"
NICA,2020-09-03,595.0,"68,906.00"
NICA,2020-09-02,599.0,"192,770.00"
NICA,2020-08-31,589.0,"169,903.00"
NICA,2020-08-30,581.0,"44,108.00"
NICA,2020-08-27,588.0,"140,837.00"
NICA,2020-08-26,590.0,"176,951.00"
NICA,2020-08-25,576.0,"94,522.00"
NICA,2020-08-24,574.0,"99,698.00"
NICA,2020-08-23,565.0,"23,761.00"
NICA,2020-08-20,560.0,"15,745.00"
NICA,2020-08-19,554.0,"59,039.00"
NICA,2020-08-18,565.0,"43,780.00"
NICA,2020-08-17,566.0,"37,723.00"
NICA,2020-08-16,566.0,"71,817.00"
NICA,2020-08-13,577.0,"120,252.00"
NICA,2020-08-12,574.0,"67,657.00"
NICA,2020-08-11,572.0,"74,503.00"
NICA,2020-08-10,574.0,"128,478.00"
NICA,2020-08-09,553.0,"49,047.00"
NICA,2020-08-06,548.0,"73,572.00"
NICA,2020-08-05,552.0,"76,873.00"
NICA,2020-08-03,556.0,"93,087.00"
NICA,2020-08-02,552.0,"125,621.00"
NICA,2020-07-30,570.0,"89,310.00"
NICA,2020-07-29,570.0,"155,181.00"
NICA,2020-07-28,580.0,"96,294.00"
NICA,2020-07-27,587.0,"99,981.00"
NICA,2020-07-26,594.0,"146,673.00"
NICA,2020-07-23,579.0,"102,536.00"
NICA,2020-07-22,580.0,"121,795.00"
NICA,2020-07-21,587.0,"193,137.00"
NICA,2020-07-20,595.0,"288,033.00"
NICA,2020-07-19,627.0,"1,111.00"
NICA,2020-07-16,570.0,"100,312.00"
NICA,2020-07-15,553.0,"189,465.00"
NICA,2020-07-14,533.0,"90,120.00"
NICA,2020-07-13,516.0,"91,574.00"
NICA,2020-07-12,510.0,"88,061.00"
NICA,2020-07-09,502.0,"69,253.00"
NICA,2020-07-08,505.0,"35,217.00"
NICA,2020-07-07,510.0,"72,828.00"
NICA,2020-07-06,499.0,"35,198.00"
NICA,2020-07-05,490.0,"64,804.00"
NICA,2020-07-02,485.0,"44,886.00"
NICA,2020-07-01,525.0,"33,967.00"
NICA,2020-06-30,506.0,"10,579.00"
NICA,2020-06-29,469.0,"75,742.00"
NICA,2020-05-13,468.0,60.00
NICA,2020-05-12,482.0,95.00
NICA,2020-03-22,496.0,"22,489.00"
NICA,2020-03-19,509.0,"192,055.00"
NICA,2020-03-18,502.0,"164,663.00"
NICA,2020-03-17,508.0,"197,047.00"
NICA,2020-03-16,522.0,"246,391.00"
NICA,2020-03-15,518.0,"215,664.00"
NICA,2020-03-12,550.0,"210,135.00"
NICA,2020-03-11,567.0,"265,635.00"
NICA,2020-03-10,526.0,"149,878.00"
NICA,2020-03-05,575.0,"168,687.00"
NICA,2020-03-04,577.0,"220,724.00"
NICA,2020-03-03,608.0,"305,633.00"
NICA,2020-03-02,603.0,"236,109.00"
NICA,2020-03-01,639.0,"334,054.00"
NICA,2020-02-27,660.0,"330,732.00"
NICA,2020-02-26,610.0,"166,838.00"
NICA,2020-02-25,595.0,"153,538.00"
NICA,2020-02-24,594.0,"174,260.00"
NICA,2020-02-23,596.0,"159,238.00"
NICA,2020-02-20,554.0,"106,954.00"
NICA,2020-02-19,547.0,"109,712.00"
NICA,2020-02-18,548.0,"194,043.00"
NICA,2020-02-17,539.0,"164,128.00"
NICA,2020-02-16,511.0,"78,765.00"
NICA,2020-02-13,503.0,"99,381.00"
NICA,2020-02-12,508.0,"123,088.00"
NICA,2020-02-11,503.0,"228,218.00"
NICA,2020-02-10,488.0,"73,372.00"
NICA,2020-02-09,483.0,"71,613.00"
NICA,2020-02-06,481.0,"66,736.00"
NICA,2020-02-05,482.0,"45,781.00"
NICA,2020-02-04,481.0,"63,839.00"
NICA,2020-02-03,488.0,"71,812.00"
NICA,2020-02-02,492.0,"128,887.00"
NICA,2020-01-30,480.0,"65,696.00"
NICA,2020-01-29,470.0,"31,065.00"
NICA,2020-01-28,475.0,"42,456.00"
NICA,2020-01-27,471.0,"57,507.00"
NICA,2020-01-26,467.0,"59,998.00"
NICA,2020-01-23,472.0,"55,322.00"
NICA,2020-01-22,478.0,"61,558.00"
NICA,2020-01-21,482.0,"195,430.00"
NICA,2020-01-20,479.0,"125,366.00"
NICA,2020-01-19,477.0,"131,384.00"
NICA,2020-01-16,475.0,"142,355.00"
NICA,2020-01-15,472.0,"160,108.00"
NICA,2020-01-14,443.0,"64,306.00"
NICA,2020-01-13,450.0,"123,765.00"
NICA,2020-01-12,446.0,"91,556.00"
NICA,2020-01-09,433.0,"33,427.00"
NICA,2020-01-08,434.0,"98,321.00"
NICA,2020-01-07,438.0,"146,948.00"
NICA,2020-01-06,440.0,"194,558.00"
NICA,2020-01-05,427.0,"102,503.00"
NICA,2020-01-02,413.0,"41,445.00"
NICA,2020-01-01,411.0,"35,563.00"
NICA,2019-12-31,408.0,"28,129.00"
NICA,2019-12-30,405.0,"28,616.00"
NICA,2019-12-29,408.0,"18,417.00"
NICA,2019-12-26,412.0,"35,827.00"
NICA,2019-12-25,413.0,"41,239.00"
NICA,2019-12-24,414.0,"34,008.00"
NICA,2019-12-23,415.0,"46,469.00"
NICA,2019-12-22,415.0,"23,136.00"
NICA,2019-12-19,413.0,"23,427.00"
NICA,2019-12-18,416.0,"17,181.00"
NICA,2019-12-17,414.0,"24,206.00"
NICA,2019-12-16,418.0,"46,637.00"
NICA,2019-12-15,419.0,"35,068.00"
NICA,2019-12-12,414.0,"17,030.00"
NICA,2019-12-11,414.0,"13,581.00"
NICA,2019-12-10,410.0,"20,176.00"
NICA,2019-12-09,410.0,"17,775.00"
NICA,2019-12-08,405.0,"24,612.00"
NICA,2019-12-05,407.0,"24,306.00"
NICA,2019-12-04,403.0,"47,834.00"
NICA,2019-12-03,405.0,"31,452.00"
NICA,2019-12-02,404.0,"26,575.00"
NICA,2019-12-01,406.0,"30,520.00"
NICA,2019-11-28,406.0,"19,814.00"
NICA,2019-11-27,408.0,"16,628.00"
NICA,2019-11-26,406.0,"24,891.00"
NICA,2019-11-25,405.0,"10,402.00"
NICA,2019-11-24,400.0,"21,650.00"
NICA,2019-11-21,404.0,"31,833.00"
NICA,2019-11-20,410.0,"20,611.00"
NICA,2019-11-19,411.0,"21,424.00"
NICA,2019-11-18,417.0,"33,570.00"
NICA,2019-11-17,418.0,"94,663.00"
NICA,2019-11-14,406.0,"22,377.00"
NICA,2019-11-13,399.0,"8,746.00"
NICA,2019-11-12,398.0,"12,817.00"
NICA,2019-11-11,404.0,"21,981.00"
NICA,2019-11-10,400.0,"27,061.00"
NICA,2019-11-07,399.0,"10,888.00"
NICA,2019-11-06,400.0,"20,215.00"
NICA,2019-11-05,397.0,"13,299.00"
NICA,2019-11-04,400.0,"10,935.00"
NICA,2019-11-03,405.0,"10,405.00"
NICA,2019-10-31,408.0,"29,033.00"
NICA,2019-10-24,411.0,"84,273.00"
NICA,2019-10-23,398.0,"37,258.00"
NICA,2019-10-22,391.0,"24,454.00"
NICA,2019-10-21,384.0,"6,069.00"
NICA,2019-10-20,382.0,"12,661.00"
NICA,2019-10-17,386.0,"10,188.00"
NICA,2019-10-16,386.0,"15,604.00"
NICA,2019-10-15,385.0,"11,302.00"
NICA,2019-10-14,378.0,"10,343.00"
NICA,2019-10-10,385.0,"3,175.00"
NICA,2019-10-03,389.0,"8,409.00"
NICA,2019-10-02,384.0,"7,310.00"
NICA,2019-10-01,384.0,"5,241.00"
NICA,2019-09-30,377.0,"9,045.00"
NICA,2019-09-29,375.0,"22,722.00"
NICA,2019-09-26,375.0,"14,312.00"
NICA,2019-09-24,379.0,"13,035.00"
NICA,2019-09-23,379.0,"13,501.00"
NICA,2019-09-22,383.0,"7,772.00"
NICA,2019-09-19,387.0,"10,037.00"
NICA,2019-09-18,395.0,"23,035.00"
NICA,2019-09-17,387.0,"18,010.00"
NICA,2019-09-16,380.0,"31,341.00"
NICA,2019-09-15,391.0,"22,199.00"
NICA,2019-09-12,448.0,"79,341.00"
NICA,2019-09-11,447.0,"22,108.00"
NICA,2019-09-10,448.0,"27,649.00"
NICA,2019-09-09,448.0,"15,778.00"
NICA,2019-09-08,448.0,"35,963.00"
NICA,2019-09-05,449.0,"29,014.00"
NICA,2019-09-04,451.0,"22,602.00"
NICA,2019-09-03,449.0,"50,696.00"
NICA,2019-09-02,436.0,"11,942.00"
NICA,2019-09-01,440.0,"15,482.00"
NICA,2019-08-29,439.0,"29,723.00"
NICA,2019-08-28,439.0,"72,685.00"
NICA,2019-08-27,447.0,"52,701.00"
NICA,2019-08-26,447.0,"31,024.00"
NICA,2019-08-25,448.0,"32,538.00"
